date,user,name,text,retweet,favorite,location,Post
2022-04-05 05:00:04+00:00,UPSCPractice,UPSC Practice,Netaji Subhas Chandra Bose Arriving For The Conference In Dacca ( Now In Bangladesh )  #UPSC https://t.co/4X3AII4T93,0,0,"New Delhi, India",Netaji Subhas Chandra Bose Arriving For The Conference In Dacca ( Now In Bangladesh )  #UPSC https://t.co/4X3AII4T93
2022-04-05 05:00:00+00:00,orfonline,ORF,"From the Indian perspective, the #Bangladesh-#Bhutan-India-#Nepal Motor Vehicles Agreement (BBIN-MVA) will, most si… https://t.co/K2TLyE9iSB",2,4,India,"From the Indian perspective, the #Bangladesh-#Bhutan-India-#Nepal Motor Vehicles Agreement (BBIN-MVA) will, most si… https://t.co/K2TLyE9iSB"
2022-04-05 04:59:36+00:00,ProthomAlo,Prothom Alo,RU teacher Taher killing: Appellate division upholds HC verdict https://t.co/3jCIwsncjo,0,7,"Dhaka, Bangladesh",RU teacher Taher killing: Appellate division upholds HC verdict https://t.co/3jCIwsncjo
2022-04-05 04:59:15+00:00,Nimran82923318,Nimran,"https://t.co/h6CG7Km8Xt

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/o4hmyjSxjC",0,0,,"https://t.co/h6CG7Km8Xt

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/o4hmyjSxjC"
2022-04-05 04:58:36+00:00,kapoor_kapish,Kapish Kapoor,"https://t.co/RF3D7FBcDi

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/HNwQAREGhk",0,0,,"https://t.co/RF3D7FBcDi

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/HNwQAREGhk"
2022-04-05 04:58:35+00:00,AzmirTumpa,azmir tumpa,"HRSOFTBD Provides Best E-education system in Bangladesh.

Contact Us-
Website: https://t.co/Pl71ZhDCAJ or
Phone: +8… https://t.co/bnORhVmCgA",0,0,,"HRSOFTBD Provides Best E-education system in Bangladesh.

Contact Us-
Website: https://t.co/Pl71ZhDCAJ or
Phone: +8… https://t.co/bnORhVmCgA"
2022-04-05 04:58:26+00:00,rasik7p,Rasik,"https://t.co/1r5GtxZtgF

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/w5vg7JHNJK",0,0,,"https://t.co/1r5GtxZtgF

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/w5vg7JHNJK"
2022-04-05 04:58:18+00:00,Firdos7p,Firdous khan,"https://t.co/P7646DGk9v

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/z9t7r4owNu",0,0,,"https://t.co/P7646DGk9v

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/z9t7r4owNu"
2022-04-05 04:57:52+00:00,Savita79855706,Savita,"https://t.co/UUPNcVAlyy

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/EvzFbpxOni",0,0,,"https://t.co/UUPNcVAlyy

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/EvzFbpxOni"
2022-04-05 04:57:47+00:00,kim_tasmia,Kim Tasmia 💜💜,"@thv95_thv Good morning Tae 🤍
It's morning 11:00 in Bangladesh.
Eat well baby
Take care 💗",0,0,,"@thv95_thv Good morning Tae 🤍
It's morning 11:00 in Bangladesh.
Eat well baby
Take care 💗"
2022-04-05 04:57:46+00:00,KamranE93996198,Kamran Elahi,@KeshooBai founder of Bangladesh.,0,0,,@KeshooBai founder of Bangladesh.
2022-04-05 04:57:32+00:00,AtikqlMd,md Atikql,@Dracoo_Master Good  pojet vree nice job to Bangladesh lav to twitter ❤️😍😉,0,0,,@Dracoo_Master Good  pojet vree nice job to Bangladesh lav to twitter ❤️😍😉
2022-04-05 04:57:21+00:00,JamesMa05982851,ARMAAN,"@SecBlinken @ABlinken has failed in Afghanistan, Ukraine,China &amp; today, he failed to say ONE word regarding FRADULE… https://t.co/VxFlozkffd",0,0,,"@SecBlinken @ABlinken has failed in Afghanistan, Ukraine,China &amp; today, he failed to say ONE word regarding FRADULE… https://t.co/VxFlozkffd"
2022-04-05 04:57:20+00:00,Nayeem81278757,Nayeem,"https://t.co/cwHpttzZQX

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/jqcT6OCAo1",0,0,,"https://t.co/cwHpttzZQX

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/jqcT6OCAo1"
2022-04-05 04:56:41+00:00,shamsur5,Shamsur Rahman,6 BCL activists expelled for life from DU hall https://t.co/VeYiDPaHHs,0,0,,6 BCL activists expelled for life from DU hall https://t.co/VeYiDPaHHs
2022-04-05 04:56:32+00:00,makitawani,Kameera,"https://t.co/rOneCTQQCP

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/mDBrT7CvQd",0,0,,"https://t.co/rOneCTQQCP

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/mDBrT7CvQd"
2022-04-05 04:56:20+00:00,dailymaverick,Daily Maverick,CRICKET: Spin twins Maharaj and Harmer’s destruction of Bangladesh underlines Proteas’ ability to adapt https://t.co/k7TO5IkP0S,0,1,South Africa,CRICKET: Spin twins Maharaj and Harmer’s destruction of Bangladesh underlines Proteas’ ability to adapt https://t.co/k7TO5IkP0S
2022-04-05 04:56:13+00:00,kamal_ulab,Kamal Hossain,"Professor Shailendra Raj Mehta, President &amp; Director, MICA, Ahmedabad, India presented talk at Liberal Arts Banglad… https://t.co/EIloUMONGm",0,1,"Dhaka, Bangladesh","Professor Shailendra Raj Mehta, President &amp; Director, MICA, Ahmedabad, India presented talk at Liberal Arts Banglad… https://t.co/EIloUMONGm"
2022-04-05 04:55:48+00:00,donimediatz,DONI MEDIA,"South Africa vs Bangladesh, 1st Test: Questionable On-Field Umpiring In 1st Test, Fans Unhappy. Watch https://t.co/gtuFKOeXBj",0,0,Mwanza,"South Africa vs Bangladesh, 1st Test: Questionable On-Field Umpiring In 1st Test, Fans Unhappy. Watch https://t.co/gtuFKOeXBj"
2022-04-05 04:55:17+00:00,AzmirTumpa,azmir tumpa,"HR SOFT BD gives you the best diagnostic management software

Contact Us-
Website: https://t.co/Pl71ZhDCAJ
Article… https://t.co/0MJxbr77j9",0,0,,"HR SOFT BD gives you the best diagnostic management software

Contact Us-
Website: https://t.co/Pl71ZhDCAJ
Article… https://t.co/0MJxbr77j9"
2022-04-05 04:55:16+00:00,hunakhab,Hanan,"https://t.co/zu13emrZnX

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/SVEt3tKsWW",0,0,,"https://t.co/zu13emrZnX

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/SVEt3tKsWW"
2022-04-05 04:54:32+00:00,JamesMa05982851,ARMAAN,@UnderSecStateP @SecBlinken @ABlinken @DeputySecState @usembassydhaka r failing to protect democracy &amp; ensure human… https://t.co/tIv5DQcuzc,0,0,,@UnderSecStateP @SecBlinken @ABlinken @DeputySecState @usembassydhaka r failing to protect democracy &amp; ensure human… https://t.co/tIv5DQcuzc
2022-04-05 04:53:38+00:00,srslymiya,tasmiya,also I jus found it really funny cuz i found out a couple days ago my dad was trying to get me married to some man… https://t.co/Ie3p8JbV1Y,0,1,18 • she/they,also I jus found it really funny cuz i found out a couple days ago my dad was trying to get me married to some man… https://t.co/Ie3p8JbV1Y
2022-04-05 04:53:36+00:00,Bengalidude,Hulk 🇧🇩,@freebangladesh All 3 are flaws coz none of them are valued in Bangladesh,0,0,"Dhaka, Bangladesh",@freebangladesh All 3 are flaws coz none of them are valued in Bangladesh
2022-04-05 04:53:34+00:00,DostKhan_Jammu,Prof Hari Om,"Breaking
JAMMU: DB of JK High Court directs Home Secretary to identify illegal immigrants from Myanmar and Banglade… https://t.co/6HfZRBGuPL",55,92,"Jammu, Jammu And Kashmir","Breaking
JAMMU: DB of JK High Court directs Home Secretary to identify illegal immigrants from Myanmar and Banglade… https://t.co/6HfZRBGuPL"
2022-04-05 04:52:29+00:00,janaseva_news,Trending News,"South Africa vs Bangladesh, 1st Test: Questionable On-Field Umpiring In 1st Test, Fans Unhappy. Watch | Cricket New… https://t.co/vXU2d6bIRZ",0,0,global🌎,"South Africa vs Bangladesh, 1st Test: Questionable On-Field Umpiring In 1st Test, Fans Unhappy. Watch | Cricket New… https://t.co/vXU2d6bIRZ"
2022-04-05 04:52:10+00:00,rauf_zarrar,Zarrar Rauf,@meAkarshVe @RabiaAw48070706 @majorgauravarya U had 6 times larger force and yet it took u one damn month to reach… https://t.co/QnVXl1iJG5,0,0,,@meAkarshVe @RabiaAw48070706 @majorgauravarya U had 6 times larger force and yet it took u one damn month to reach… https://t.co/QnVXl1iJG5
2022-04-05 04:52:03+00:00,Brijesh38331226,Brijesh Chandran,"@ReallySwara In Bangladesh, a professor woman was abused and torchered by police bcoz she was wearing a bindi. Pls… https://t.co/Js4XbK3pVh",1,0,,"@ReallySwara In Bangladesh, a professor woman was abused and torchered by police bcoz she was wearing a bindi. Pls… https://t.co/Js4XbK3pVh"
2022-04-05 04:51:29+00:00,Suraya1p,Suraya,"https://t.co/ZV9fWza2pq

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/XwJi51OZql",0,0,,"https://t.co/ZV9fWza2pq

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/XwJi51OZql"
2022-04-05 04:51:28+00:00,JamesMa05982851,ARMAAN,"BANGLADESHI political prisoner, ally of🇺🇸Khaleda ZIA is under🏠 arrest,being refused medical treatment yet @ABlinken… https://t.co/h73CE8NHXF",0,0,,"BANGLADESHI political prisoner, ally of🇺🇸Khaleda ZIA is under🏠 arrest,being refused medical treatment yet @ABlinken… https://t.co/h73CE8NHXF"
2022-04-05 04:51:03+00:00,Imteyaz15200790,Imteyaz,"https://t.co/hLEjwwhUbl

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/MUCoqYcfKa",0,0,,"https://t.co/hLEjwwhUbl

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/MUCoqYcfKa"
2022-04-05 04:50:50+00:00,faisalyorker1,Faisal Caesar,Iftar in the middle of a river in Bangladesh. https://t.co/0jpD6WGBRF,0,0,Earth,Iftar in the middle of a river in Bangladesh. https://t.co/0jpD6WGBRF
2022-04-05 04:50:21+00:00,ito_bpo_service,BPO & ITO Service,"Improvement Strategies for Telephone Answering ServicesGrowth is a key objective for every company, and it is even… https://t.co/le7EIojxsK",0,0,,"Improvement Strategies for Telephone Answering ServicesGrowth is a key objective for every company, and it is even… https://t.co/le7EIojxsK"
2022-04-05 04:50:14+00:00,KanikaWani,Kanika Wani,"https://t.co/hrjBrSVhts

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/xqrV72bw3E",0,0,,"https://t.co/hrjBrSVhts

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/xqrV72bw3E"
2022-04-05 04:49:02+00:00,yadav4priya,प्रिया यादव,"#BSF APPREHENDED FIVE (THREE WOMEN AND TWO CHILDREN), HANDED OVER TO THE BORDER GUARD BANGLADESH AS #HumanityFirst… https://t.co/QaZ2ZImtbT",2,5,,"#BSF APPREHENDED FIVE (THREE WOMEN AND TWO CHILDREN), HANDED OVER TO THE BORDER GUARD BANGLADESH AS #HumanityFirst… https://t.co/QaZ2ZImtbT"
2022-04-05 04:48:57+00:00,jhon_mad84,kazi md monirul islam,"Just posted a photo @ Uposhohor, Jashore, Bangladesh - উপশহর, যশোর  বাংলাদেশ https://t.co/Ojt5kqPngC",0,1,"Jessore, Bangladesh","Just posted a photo @ Uposhohor, Jashore, Bangladesh - উপশহর, যশোর  বাংলাদেশ https://t.co/Ojt5kqPngC"
2022-04-05 04:48:45+00:00,vickywadhwani,V!cky🇮🇳,"There were even curious subjects like the art of discovering hidden treasure, decryption encrypted messages, etc) F… https://t.co/zEv0eaGokm",0,0,"indore
","There were even curious subjects like the art of discovering hidden treasure, decryption encrypted messages, etc) F… https://t.co/zEv0eaGokm"
2022-04-05 04:48:41+00:00,MD_Nayeem_Rex,MD Nayeem Islam Shamim.,"@WWERomanReigns @Pirma_Oficial #Congratulations @WWERomanReigns Acknowledge you from Bangladesh. 🇧🇩💝🥰
@WWE… https://t.co/sLFDT12dbj",0,0,,"@WWERomanReigns @Pirma_Oficial #Congratulations @WWERomanReigns Acknowledge you from Bangladesh. 🇧🇩💝🥰
@WWE… https://t.co/sLFDT12dbj"
2022-04-05 04:47:11+00:00,KBYzaNet,The Kimberley Prospector,"Cricket news: Bangladesh, ICC complaint, Durban Test, umpiring, match officials, South Africa tour https://t.co/oXeJgeY6JW",0,0,"Kimberley, South Africa","Cricket news: Bangladesh, ICC complaint, Durban Test, umpiring, match officials, South Africa tour https://t.co/oXeJgeY6JW"
2022-04-05 04:47:09+00:00,JamesMa05982851,ARMAAN,"@SecBlinken is biggest failure &amp; worst sec of state EVER! He mentioned NOTHING,not a word related to lack of democr… https://t.co/b3toTwptRh",0,0,,"@SecBlinken is biggest failure &amp; worst sec of state EVER! He mentioned NOTHING,not a word related to lack of democr… https://t.co/b3toTwptRh"
2022-04-05 04:46:58+00:00,BHaider16,B Haider,@dr_mairakhan @mehreen2022 @Mehreen693 @dr_saniakhan @Drsairakhan12 @drfaizakhan8 @iamiqra12 @Huma8901 i am in form of Dhaka Bangladesh.,0,0,,@dr_mairakhan @mehreen2022 @Mehreen693 @dr_saniakhan @Drsairakhan12 @drfaizakhan8 @iamiqra12 @Huma8901 i am in form of Dhaka Bangladesh.
2022-04-05 04:46:49+00:00,Raj020925,Deepak raj,"Today China's debt has caused a crisis in #Pakistan and #SriLanka, so countries like Maldives, Nepal and Bangladesh… https://t.co/DEZyIUORv4",0,0,,"Today China's debt has caused a crisis in #Pakistan and #SriLanka, so countries like Maldives, Nepal and Bangladesh… https://t.co/DEZyIUORv4"
2022-04-05 04:46:30+00:00,BangladeshRim,Rim Bangladesh,"Ladies Hand Bag
Code: RB-501
Size:  Length 10 inchx width 4 inch x Height 10inch
Price: 1949 BDT Only
For order inb… https://t.co/BPvwAZPU9f",0,0,"Dhaka, Bangladesh","Ladies Hand Bag
Code: RB-501
Size:  Length 10 inchx width 4 inch x Height 10inch
Price: 1949 BDT Only
For order inb… https://t.co/BPvwAZPU9f"
2022-04-05 04:46:20+00:00,raja_khan_33,raja khan,@CryptoSpaceX01 @VikingPokerDAO How do you plan to spread awareness about your project in countries/regions where E… https://t.co/rVw8xbKUQx,0,0,,@CryptoSpaceX01 @VikingPokerDAO How do you plan to spread awareness about your project in countries/regions where E… https://t.co/rVw8xbKUQx
2022-04-05 04:46:05+00:00,princeRp12,prince Rp,@StormGain_com why our country Bangladesh is not selected. Please add our country name in your app..,0,0,,@StormGain_com why our country Bangladesh is not selected. Please add our country name in your app..
2022-04-05 04:45:36+00:00,HTSportsNews,HT Sports,"Bangladesh to lodge official complaint to ICC

https://t.co/rQ3UtV0v3P",1,6,India,"Bangladesh to lodge official complaint to ICC

https://t.co/rQ3UtV0v3P"
2022-04-05 04:45:35+00:00,freebangladesh,Free Bangladesh 🇧🇩 ♥,"Letter from #JoeBiden to #SheikhHasina contains...  
- can people point out the fundamental flaw in that letter?… https://t.co/3qs8E5C52Y",0,2,Bangladesh,"Letter from #JoeBiden to #SheikhHasina contains...  
- can people point out the fundamental flaw in that letter?… https://t.co/3qs8E5C52Y"
2022-04-05 04:45:34+00:00,pvmagazineindia,pvmagazineIndia,"AC Energy to invest in PV in Bangladesh: AC Energy has revealed plans to invest in solar projects throughout Asia,… https://t.co/JuT4qBt9lb",0,0,,"AC Energy to invest in PV in Bangladesh: AC Energy has revealed plans to invest in solar projects throughout Asia,… https://t.co/JuT4qBt9lb"
2022-04-05 04:45:22+00:00,queen23_selfie,selfie queen23,"South Africa vs Bangladesh, 1st Test: Questionable On-Field Umpiring In 1st Test, Fans Unhappy. Watch | Cricket News https://t.co/vWAobZTHSW",0,0,delhi,"South Africa vs Bangladesh, 1st Test: Questionable On-Field Umpiring In 1st Test, Fans Unhappy. Watch | Cricket News https://t.co/vWAobZTHSW"
2022-04-05 04:45:21+00:00,wwwcurrentnews1,www.currentnewstv.com,"South Africa vs Bangladesh, 1st Test: Questionable On-Field Umpiring In 1st Test, Fans Unhappy. Watch | Cricket News https://t.co/aCAk6IpsCv",0,0,India,"South Africa vs Bangladesh, 1st Test: Questionable On-Field Umpiring In 1st Test, Fans Unhappy. Watch | Cricket News https://t.co/aCAk6IpsCv"
2022-04-05 04:44:01+00:00,HindustanTimes,Hindustan Times,"‘Their sledging was unacceptable, deplorable. Umpires didn't control situation': Bangladesh to lodge official compl… https://t.co/FBgvfIEV7K",0,0,"New Delhi, India","‘Their sledging was unacceptable, deplorable. Umpires didn't control situation': Bangladesh to lodge official compl… https://t.co/FBgvfIEV7K"
2022-04-05 04:43:58+00:00,dailynewscatch1,Dailynewscatch,"‘Their sledging was unacceptable, deplorable. Umpires didn’t control situation’: Bangladesh to lodge official compl… https://t.co/asPQrtGdto",0,0,india,"‘Their sledging was unacceptable, deplorable. Umpires didn’t control situation’: Bangladesh to lodge official compl… https://t.co/asPQrtGdto"
2022-04-05 04:43:52+00:00,Piyumi_Fonseka,Piyumi Fonseka,"1. The Chairman of the Monetary Policy Committee and the Foreign Reserve Management Committee of the CBSL
2. Former… https://t.co/R4utlspDlr",0,1,Sri Lanka,"1. The Chairman of the Monetary Policy Committee and the Foreign Reserve Management Committee of the CBSL
2. Former… https://t.co/R4utlspDlr"
2022-04-05 04:43:33+00:00,Jeetbigofficial,JeetBig,"Bangladesh's second innings in Durban lasted only 19 overs 😮 

For more sports news https://t.co/j4tRyzMPFI… https://t.co/ccqgU6b1Sq",0,0,,"Bangladesh's second innings in Durban lasted only 19 overs 😮 

For more sports news https://t.co/j4tRyzMPFI… https://t.co/ccqgU6b1Sq"
2022-04-05 04:43:32+00:00,Its_Ananyaa__,𓅦,Biggest superstar of Bangladesh Shahrukh Khan 💥,0,0," Mumbai, India",Biggest superstar of Bangladesh Shahrukh Khan 💥
2022-04-05 04:43:24+00:00,Publisector_emp,Publicsector employee,"@Indian2001Shibu @Ripe_Republic @RahulSi43700118 @minicnair Even if we accept these stats, 

The expireance of Hind… https://t.co/DoA5rrch9B",0,0,,"@Indian2001Shibu @Ripe_Republic @RahulSi43700118 @minicnair Even if we accept these stats, 

The expireance of Hind… https://t.co/DoA5rrch9B"
2022-04-05 04:43:08+00:00,ThriftWallet,Thrift Your Wallet,"South Africa vs Bangladesh, 1st Test: Questionable On-Field Umpiring In 1st Test, Fans Unhappy. Watch https://t.co/jTDqv0k3de",0,0,United States,"South Africa vs Bangladesh, 1st Test: Questionable On-Field Umpiring In 1st Test, Fans Unhappy. Watch https://t.co/jTDqv0k3de"
2022-04-05 04:43:08+00:00,uniindianews,United News of India,"@narendramodi @PMOIndia Also known as #Babuji, he handled the Defence Ministry during the #IndoPakWarof1971, which… https://t.co/8iv8qVDck3",0,0,"New Delhi, India","@narendramodi @PMOIndia Also known as #Babuji, he handled the Defence Ministry during the #IndoPakWarof1971, which… https://t.co/8iv8qVDck3"
2022-04-05 04:42:44+00:00,Surinde92818905,Surinder Singh,Paki journalist does not get answer from ex PTI Minister Ali Zaidi on- is it correct to call 190+ MNAs (MP) traitor… https://t.co/MoE88rJmEI,0,0,,Paki journalist does not get answer from ex PTI Minister Ali Zaidi on- is it correct to call 190+ MNAs (MP) traitor… https://t.co/MoE88rJmEI
2022-04-05 04:42:24+00:00,cmsnll,Cem Şenol,"@AnuAnwarLive @BajpaiKanti Turkey= Greecex8, Bulgariax16, Georgiax16, Armeniax16. But yet we only use this term aga… https://t.co/lnkt5KlBGN",0,1,,"@AnuAnwarLive @BajpaiKanti Turkey= Greecex8, Bulgariax16, Georgiax16, Armeniax16. But yet we only use this term aga… https://t.co/lnkt5KlBGN"
2022-04-05 04:42:09+00:00,geolocationms,GMS World,"Discover hotels around Dhaka, Bangladesh from 10 USD per night: https://t.co/H2lmWqLpAp https://t.co/Rbm0wObYNR",0,0,"Warsaw, Poland","Discover hotels around Dhaka, Bangladesh from 10 USD per night: https://t.co/H2lmWqLpAp https://t.co/Rbm0wObYNR"
2022-04-05 04:42:05+00:00,Sportscri_tweet,Sportscri,Bangladesh lodge complaint over ‘deplorable’ act https://t.co/f4oz9JuTf0,0,0,,Bangladesh lodge complaint over ‘deplorable’ act https://t.co/f4oz9JuTf0
2022-04-05 04:41:48+00:00,HskinsBeaverdam,Hoskins de Plano,"Victoria Nuland visits Bangladesh, demanding it support US-NATO war drive against Russia https://t.co/H5GHh98WpC… https://t.co/0oNBbXBqhW",1,3,"Plano, TX","Victoria Nuland visits Bangladesh, demanding it support US-NATO war drive against Russia https://t.co/H5GHh98WpC… https://t.co/0oNBbXBqhW"
2022-04-05 04:41:36+00:00,shaunsi57094640,shaun singh,"@ESPNcricinfo Do they think that, umpiring  and the sledging cost them the game? Sure, Bangladesh team are soooo skilled. LOL 😆",0,0,South Africa,"@ESPNcricinfo Do they think that, umpiring  and the sledging cost them the game? Sure, Bangladesh team are soooo skilled. LOL 😆"
2022-04-05 04:41:27+00:00,_abhitabh,Maurya Abhitabh,@WIONews @SaroyaHem This is why we need denazification of Bangladesh.,0,0,"Mumbai, India",@WIONews @SaroyaHem This is why we need denazification of Bangladesh.
2022-04-05 04:41:17+00:00,Fulbitchscholar,Fullbitchscholar,@erin_nerung Bangladesh? Way back when but won't be enough to save them :( This guy? His recitation of the writing… https://t.co/Q4EL84D0jQ,0,1,,@erin_nerung Bangladesh? Way back when but won't be enough to save them :( This guy? His recitation of the writing… https://t.co/Q4EL84D0jQ
2022-04-05 04:39:46+00:00,wwwcurrentnews1,www.currentnewstv.com,"South Africa vs Bangladesh, 1st Test: Questionable On-Field Umpiring In 1st Test, Fans Unhappy. Watch | Cricket News https://t.co/mSTb7492FH",0,0,India,"South Africa vs Bangladesh, 1st Test: Questionable On-Field Umpiring In 1st Test, Fans Unhappy. Watch | Cricket News https://t.co/mSTb7492FH"
2022-04-05 04:39:45+00:00,DigitalIndiawe,Digital India Web,"South Africa vs Bangladesh, 1st Test: Suspicious on-field https://t.co/aKvfAUAzyh",0,0,India,"South Africa vs Bangladesh, 1st Test: Suspicious on-field https://t.co/aKvfAUAzyh"
2022-04-05 04:39:31+00:00,VoiceOfHindu71,Voice Of Bangladeshi Hindus 🇧🇩,"To protect Mahatma Gandhi from the extremists.
Place : Naogaon,  Bangladesh. https://t.co/0qxKmyFvzz",25,56,"Dhaka, Bangladesh ","To protect Mahatma Gandhi from the extremists.
Place : Naogaon,  Bangladesh. https://t.co/0qxKmyFvzz"
2022-04-05 04:39:12+00:00,sportshulkint,SportsHulk.com,Salma Khatun of Bangladesh in the best XI of Women's World Cup https://t.co/IdMsEGUJV2 https://t.co/tmItkliLwe,0,0,"Dhaka,bangladesh",Salma Khatun of Bangladesh in the best XI of Women's World Cup https://t.co/IdMsEGUJV2 https://t.co/tmItkliLwe
2022-04-05 04:38:30+00:00,Insha1p,Insha,"https://t.co/DWFDp0sypS

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/TTFhCuFCEk",0,0,,"https://t.co/DWFDp0sypS

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/TTFhCuFCEk"
2022-04-05 04:38:21+00:00,DeelawarS,Deelawar Singh,"It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldives, Nepal and Bangladesh… https://t.co/aOw812fLoa",0,0,,"It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldives, Nepal and Bangladesh… https://t.co/aOw812fLoa"
2022-04-05 04:38:14+00:00,tbsnewsdotnet,The Business Standard,"FM Momen briefs #Blinken about 'transparent' election process https://t.co/oUiEuRWOX5 
#Bangladesh #USA #diplomacy",0,2,"Dhaka, Bangladesh","FM Momen briefs #Blinken about 'transparent' election process https://t.co/oUiEuRWOX5 
#Bangladesh #USA #diplomacy"
2022-04-05 04:38:11+00:00,Warees04818275,Warees,"https://t.co/fDkzr63XGn

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/qikHUk1lBo",0,0,,"https://t.co/fDkzr63XGn

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/qikHUk1lBo"
2022-04-05 04:37:56+00:00,OT7_Heartu,M🌼ri⁷ (kinda ia) 🌙,"@GiveAwayFandoms Dhaka, Bangladesh
@THEBabyBear1379 @ur_ikxymixy 

Thank you so much 💞 https://t.co/9wE48k6TCs",0,0,,"@GiveAwayFandoms Dhaka, Bangladesh
@THEBabyBear1379 @ur_ikxymixy 

Thank you so much 💞 https://t.co/9wE48k6TCs"
2022-04-05 04:37:08+00:00,RanaTahir7998,طاہر عباس,Athar Ali Khan - We beat NZ in test which no asian side done in last 10 . Now we beat South Africa in ODI where Ind… https://t.co/aHRU3PWXOZ,0,0,,Athar Ali Khan - We beat NZ in test which no asian side done in last 10 . Now we beat South Africa in ODI where Ind… https://t.co/aHRU3PWXOZ
2022-04-05 04:36:57+00:00,Umer82178121,Umer,"https://t.co/DRyIdIOgv2

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/ja5zn8HKmx",0,0,,"https://t.co/DRyIdIOgv2

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/ja5zn8HKmx"
2022-04-05 04:36:48+00:00,dr_communal,The Communal Dentist©🇮🇳,"@Slam_Bigots Entha tamil nadu eduthal
Kerala per capita income increased due to remittance not the case with tamil… https://t.co/kwe7XVVP1x",0,0,"Kerala, India","@Slam_Bigots Entha tamil nadu eduthal
Kerala per capita income increased due to remittance not the case with tamil… https://t.co/kwe7XVVP1x"
2022-04-05 04:36:25+00:00,Rezwan7989,Rezwan,"@sajeebwazed Dear sir, we are  citizen of Bangladesh. So please sir do something for us.
#Save_Evaly #FreeRassel
#FreeNasrin #SaveUs",0,0,,"@sajeebwazed Dear sir, we are  citizen of Bangladesh. So please sir do something for us.
#Save_Evaly #FreeRassel
#FreeNasrin #SaveUs"
2022-04-05 04:36:07+00:00,itzShreyas07,𝐒𝐡𝐫𝐞𝐲𝐚𝐬𝐌𝐒𝐃𝐢𝐚𝐧™ 🦁,22* off 12 vs Bangladesh 2014,0,1,"Maharashtra, India",22* off 12 vs Bangladesh 2014
2022-04-05 04:35:32+00:00,Kashifa65509854,Kashifa Khan,Paki journalist does not get answer from ex PTI Minister Ali Zaidi on- is it correct to call 190+ MNAs (MP) traitor… https://t.co/EIhWUfkFQY,0,0,"Jammu, Jammu And Kashmir, Indi",Paki journalist does not get answer from ex PTI Minister Ali Zaidi on- is it correct to call 190+ MNAs (MP) traitor… https://t.co/EIhWUfkFQY
2022-04-05 04:35:22+00:00,MD_Nayeem_Rex,MD Nayeem Islam Shamim.,"Congratulation #TribalChief  @WWERomanReigns 
For This Biggest Achievement.
l acknowledge you from Bangladesh.🇧🇩💞
T… https://t.co/MjBHGiqJLm",0,0,,"Congratulation #TribalChief  @WWERomanReigns 
For This Biggest Achievement.
l acknowledge you from Bangladesh.🇧🇩💞
T… https://t.co/MjBHGiqJLm"
