title,link,channel,views,time_published,snippet,verified_badge,extensions,Post,file_path
Pushpa Raj in GTA 5 #shorts #gta5,https://www.youtube.com/shorts/vSMR1OL9GgE,"{'channel_name': 'Dell Evolution Gaming', 'channel_link': 'https://www.youtube.com/c/DellEvolutionGaming'}",93 views,6 hours ago,shortsvideo #reels #pushpa #pushpamovie #pushparaj #alluarjun #alluarjunfans #primevideo #pushpatherise #pushpasongs ...,,New,Pushpa Raj in GTA 5 #shorts #gta5,26_05_2022-04_38_29-pushpa-partho.csv
"Ye bidda idi naa adda Telugu Lyrics | Pushpa Songs |Allu Arjun, Rashmika |DSP |Nakash Aziz",https://www.youtube.com/watch?v=T6oBpPZBIyA,"{'channel_name': 'Maa Paata Mee Nota', 'channel_link': 'https://www.youtube.com/channel/UCtgRkf8Id4y3viqFrH8mu-A'}",9.2M views,3 months ago,Watch #EyyBiddaIdhiNaaAdda Full Song With Telugu Lyrics From #Pushpa Movie #AlluArjun #RashmikaMandanna ...,True,4K,"Ye bidda idi naa adda Telugu Lyrics | Pushpa Songs |Allu Arjun, Rashmika |DSP |Nakash Aziz",26_05_2022-04_38_29-pushpa-partho.csv
"পুষ্পা কাঁপাচ্ছে নেট দুনিয়া, তিনশ’কোটিরও বেশি আয় | Pushpa: The Rise | Allu Arjun | Mohanagar News",https://www.youtube.com/watch?v=Kx8Hg6f91BM,"{'channel_name': 'Mohanagar News', 'channel_link': 'https://www.youtube.com/c/MohanagarNews'}",872 views,3 months ago,নেট দুনিয়া কাঁপাচ্ছে দক্ষিণের সিনেমা পুষ্পা-দা রাইজ। মানুষের ...,,,"পুষ্পা কাঁপাচ্ছে নেট দুনিয়া, তিনশ’কোটিরও বেশি আয় | Pushpa: The Rise | Allu Arjun | Mohanagar News",26_05_2022-04_38_29-pushpa-partho.csv
"Saami Saami Telugu Lyrics | Pushpa Songs | Allu Arjun, Rashmika | DSP | Mounika Yadav | Sukumar",https://www.youtube.com/watch?v=H_WP5sYxpoA,"{'channel_name': 'Maa Paata Mee Nota', 'channel_link': 'https://www.youtube.com/channel/UCtgRkf8Id4y3viqFrH8mu-A'}",25M views,3 months ago,Watch & Enjoy #SaamiSaami Full Song With Telugu Lyrics From #Pushpa Movie. Watch Latest Telugu Lyrical Songs Here ...,True,4K,"Saami Saami Telugu Lyrics | Pushpa Songs | Allu Arjun, Rashmika | DSP | Mounika Yadav | Sukumar",26_05_2022-04_38_29-pushpa-partho.csv
Pushpa vs KGF chapter 2 | Tu Tera power dikha Main Mera power Dekha Tha #shorts #pushpa #kgfchapter2,https://www.youtube.com/shorts/2VwlqSH8QmI,"{'channel_name': 'BIHARI_ GAMING_YT', 'channel_link': 'https://www.youtube.com/channel/UCfQPFyYhVZdbn3zs8ZGiKuA'}",6.9K views,6 hours ago,,,New,Pushpa vs KGF chapter 2 | Tu Tera power dikha Main Mera power Dekha Tha #shorts #pushpa #kgfchapter2,26_05_2022-04_38_29-pushpa-partho.csv
oo bolega oo oo bolega pushpa song 😈😈😈😈😈(5),https://www.youtube.com/shorts/rWbbg9lWVh4,"{'channel_name': 'Pappu Bhaiya 1M', 'channel_link': 'https://www.youtube.com/c/Soniya1M'}",8.6K views,1 day ago,,,New,oo bolega oo oo bolega pushpa song 😈😈😈😈😈(5),26_05_2022-04_38_29-pushpa-partho.csv
Maddam Sir - Pushpa Ji Craves For A Burger - Ep 457 - Full Episode - 24 March 2022,https://www.youtube.com/watch?v=jQcIQR_0Rzg,"{'channel_name': 'Sony SAB', 'channel_link': 'https://www.youtube.com/c/sonysab'}",587K views,1 month ago,"Episode 457: Pushpa Ji Craves For Burger ----------------------------------------------- In this episode of Maddam sir, Pushpa Ji craves ...",True,CC,Maddam Sir - Pushpa Ji Craves For A Burger - Ep 457 - Full Episode - 24 March 2022,26_05_2022-04_38_29-pushpa-partho.csv
pushpa in free fire🔥🔥🔥🔥🔥,https://www.youtube.com/shorts/DCDH7gTTugg,"{'channel_name': 'TGFF BUNNY GAMING', 'channel_link': 'https://www.youtube.com/c/GamingwithTGFFBunny'}",1.1K views,2 days ago,,,New,pushpa in free fire🔥🔥🔥🔥🔥,26_05_2022-04_38_29-pushpa-partho.csv
Oo Antava Oo Oo Antava | From Pushpa: The Rise - Part 01 | Violin Cover by Karolina Protsenko,https://www.youtube.com/watch?v=2CD9tpIMthQ,"{'channel_name': 'Karolina Protsenko Violin', 'channel_link': 'https://www.youtube.com/c/KarolinaProtsenkoViolin'}",739K views,13 days ago,My violin cover of Oo Antava Mawa.. Oo Oo Antava (original from Pushpa: The Rise - Part 01 Indian Telugu-language action ...,,4K,Oo Antava Oo Oo Antava | From Pushpa: The Rise - Part 01 | Violin Cover by Karolina Protsenko,26_05_2022-04_38_29-pushpa-partho.csv
Pushpa Raj jhukega nahin 🤪💃sala 🤟🤟🤟😜😜 short video,https://www.youtube.com/shorts/WLLNd-4Jd0o,"{'channel_name': 'Shiva Yadav', 'channel_link': 'https://www.youtube.com/channel/UCSJHqubfG6BpZehXWvmKD0w'}",1.7K views,1 day ago,,,New,Pushpa Raj jhukega nahin 🤪💃sala 🤟🤟🤟😜😜 short video,26_05_2022-04_38_29-pushpa-partho.csv
Pushpa dialogues in Hindi | Allu Arjun#pushpa #shorts,https://www.youtube.com/shorts/qmBLvrkZDTQ,"{'channel_name': 'RINA MAX GAMING', 'channel_link': 'https://www.youtube.com/channel/UCgmBM1OOpPiqxd5q0TSL_eQ'}",2.6K views,2 days ago,,,New,Pushpa dialogues in Hindi | Allu Arjun#pushpa #shorts,26_05_2022-04_38_29-pushpa-partho.csv
Tujhe Dekh Ke Kyu Hasungi? | Pushpa: The Rise | Allu Arjun And Rashmika Romantic Scene,https://www.youtube.com/shorts/8akzzytzCMQ,"{'channel_name': 'Amazon Prime Video India', 'channel_link': 'https://www.youtube.com/c/PrimeVideoIN'}",2.7M views,3 months ago,Presenting the cute chemistry moment between Pushpa & Srivalli where Pushpa confronts Srivalli that she likes him. Watch Now ...,True,,Tujhe Dekh Ke Kyu Hasungi? | Pushpa: The Rise | Allu Arjun And Rashmika Romantic Scene,26_05_2022-04_38_29-pushpa-partho.csv
Pushpa 2 thagedhele,https://www.youtube.com/shorts/AQZ7zVlo3c8,"{'channel_name': 'Banjara Stetus video', 'channel_link': 'https://www.youtube.com/channel/UC7rQPPeexamAlD9Mfk6Dj2w'}",1.8K views,5 hours ago,,,New,Pushpa 2 thagedhele,26_05_2022-04_38_29-pushpa-partho.csv
PUSHPA V/S KGF2🔥 #shorts #pushpa #pushpamovie #kgfchapter2 #kgf2 #viral,https://www.youtube.com/shorts/Zjwp_0qDJqM,"{'channel_name': 'MR. UNKNOWN BOY', 'channel_link': 'https://www.youtube.com/c/MRUNKNOWNBOY'}",1.4K views,2 hours ago,,,New,PUSHPA V/S KGF2🔥 #shorts #pushpa #pushpamovie #kgfchapter2 #kgf2 #viral,26_05_2022-04_38_29-pushpa-partho.csv
పుష్ప | Pushpa - The College Episode 1 | Pushpa Funny Moji Spoof | Moji Videos | Vega Telugu Moji,https://www.youtube.com/watch?v=oGmD8LeG6Fg,"{'channel_name': 'Vega Telugu Moji', 'channel_link': 'https://www.youtube.com/c/VegaTeluguMoji'}",1.5K views,1 day ago,Watch పుష్ప | Pushpa - The College Episode 1 | Pushpa Funny Moji Spoof | Moji Videos | Vega Telugu Moji #PushpaMoji ...,,New,పుష్ప | Pushpa - The College Episode 1 | Pushpa Funny Moji Spoof | Moji Videos | Vega Telugu Moji,26_05_2022-04_38_29-pushpa-partho.csv
Pushpa funny dance 🤣 #pushpa #shorts #funnycartoon #comedy,https://www.youtube.com/shorts/KUKclRxZsCc,"{'channel_name': 'Rj Cartoon RR', 'channel_link': 'https://www.youtube.com/channel/UCtgo1ky5SlRiY-xf4kJqzYg'}",2.1K views,5 hours ago,Pushpa funny dance #pushpa #shorts #funnycartoon #comedyteluguWhy are Tamil films losing the pan-India race to Telugu ...,,New,Pushpa funny dance 🤣 #pushpa #shorts #funnycartoon #comedy,26_05_2022-04_38_29-pushpa-partho.csv
pushpa 🤣🤣 #comedy #camboycroc #funny #short #shortvideo #pushpa #shorts,https://www.youtube.com/shorts/UpscXG6FXIQ,"{'channel_name': 'CAMBOY CROCK', 'channel_link': 'https://www.youtube.com/c/CAMBOYCROCK'}",373K views,3 months ago,if you like our videos so please subscribe our channel ❤️ follow on instagram insta id-camboy croc thanks ❤️ #short #pushpa ...,,,pushpa 🤣🤣 #comedy #camboycroc #funny #short #shortvideo #pushpa #shorts,26_05_2022-04_38_29-pushpa-partho.csv
Pushpa 2 Coming Up in Larger Scale | Pushpa The Rule | Allu Arjun | Rashmika | Fahadh | Sukumar,https://www.youtube.com/watch?v=ERkWHuOx-Zs,"{'channel_name': 'Telugu Filmnagar', 'channel_link': 'https://www.youtube.com/c/telugufilmnagar'}",15K views,2 days ago,"Pushpa 2 Coming Up in Larger Scale. Pushpa Part 2 - Pushpa The Rule starring Allu Arjun, Rashmika Mandanna and Fahadh ...",True,New,Pushpa 2 Coming Up in Larger Scale | Pushpa The Rule | Allu Arjun | Rashmika | Fahadh | Sukumar,26_05_2022-04_38_29-pushpa-partho.csv
Kya aapke ghar me bhi aisa baccha hai #sadiqahmed,https://www.youtube.com/shorts/dx4AUPG0Unc,"{'channel_name': 'Sadiq Ahmed', 'channel_link': 'https://www.youtube.com/channel/UCw9DyZg3_F0bIks2jrEgQAA'}",114M views,2 months ago,,,,Kya aapke ghar me bhi aisa baccha hai #sadiqahmed,26_05_2022-04_38_29-pushpa-partho.csv
Pushpa Movie: আগামী বছরেই আসছে পুষ্পা ২?,https://www.youtube.com/watch?v=F7JMvlibqMU,"{'channel_name': 'TV9 Bangla', 'channel_link': 'https://www.youtube.com/c/TV9BanglaLive'}",10K views,7 days ago,আগামী বছর জানুয়ারির মধ্যেই শেষ হওয়ার সম্ভাবনা পুষ্পা ২-এর শুটিং।,,,Pushpa Movie: আগামী বছরেই আসছে পুষ্পা ২?,26_05_2022-04_38_29-pushpa-partho.csv
Virat Kohli doing Pushpa to Shubman Gill & Saha | Virat Kohli vs Gujarat Titans | RCB vs GT IPL 2022,https://www.youtube.com/watch?v=w3tyPmGmq7M,"{'channel_name': 'Sports Library', 'channel_link': 'https://www.youtube.com/c/CricketLibrary'}",11K views,6 days ago,Once again we got to see Young Aggressive Kohli. Kohli Played brilliantly for his 73 in a must win encounter and the bigger thing ...,,New,Virat Kohli doing Pushpa to Shubman Gill & Saha | Virat Kohli vs Gujarat Titans | RCB vs GT IPL 2022,26_05_2022-04_38_29-pushpa-partho.csv
Baahubali versus Pushpa Pushpa vs KGF action comedy video😃🤣#short #funnyvideos #cartoon,https://www.youtube.com/shorts/zmxVIOyhLiY,"{'channel_name': 'Jakmi 2.0', 'channel_link': 'https://www.youtube.com/channel/UCsNHgveZ3G-G6oUNp49xYDg'}",1.4K views,1 day ago,,,New,Baahubali versus Pushpa Pushpa vs KGF action comedy video😃🤣#short #funnyvideos #cartoon,26_05_2022-04_38_29-pushpa-partho.csv
Latest Telugu worst ads 2022 | Telugu News Nagarjuna Samantha Pushpa Alluarjun Close | Chevilopuvvu,https://www.youtube.com/watch?v=NECn5uXS9a8,"{'channel_name': 'Chevilo Puvvu', 'channel_link': 'https://www.youtube.com/c/CheviloPuvvu'}",20K views,1 day ago,NAgarjunasamantha #Pushpaalluarjun #TeluguFunny This channel 100% friendly this video created by just for fun purpose only ...,,New,Latest Telugu worst ads 2022 | Telugu News Nagarjuna Samantha Pushpa Alluarjun Close | Chevilopuvvu,26_05_2022-04_38_29-pushpa-partho.csv
Rani Tula Bajar Ma Bhetsu | Sachin Kumavat New Song 2022 | Pushpa Thakur | Latest Khandeshi Song,https://www.youtube.com/watch?v=plyFmzXAXd4,"{'channel_name': 'Sachin Kumavat', 'channel_link': 'https://www.youtube.com/c/SachinKumavat'}",2.3M views,1 month ago,Sachin kumavat present Official Ahirani video song Rani tula bajar ma bhetsu Producer-sachin kumavat Song Credit :- Starring- ...,True,,Rani Tula Bajar Ma Bhetsu | Sachin Kumavat New Song 2022 | Pushpa Thakur | Latest Khandeshi Song,26_05_2022-04_38_29-pushpa-partho.csv
pushpa Hindi Allu Arjun Attitude diolugue 2021#short video #youtube#A K Heart status,https://www.youtube.com/shorts/x_VpdsMdojw,"{'channel_name': '#A K status', 'channel_link': 'https://www.youtube.com/channel/UCfDjDgUKPWO9_GcCxjkEcuQ'}",364K views,5 months ago,pushpa Hindi Allu Arjun Attitude diolugue 2021#short video #youtube#A K Heart status Allu Arjun movies best scene video new ...,,,pushpa Hindi Allu Arjun Attitude diolugue 2021#short video #youtube#A K Heart status,26_05_2022-04_38_29-pushpa-partho.csv
pushpa main jukega nahi Sala😊,https://www.youtube.com/shorts/1fKzOE8kx38,"{'channel_name': 'RK Rajesh Salve', 'channel_link': 'https://www.youtube.com/channel/UCPRVUZO-W67cUHWWw1lFv8Q'}",3.8M views,5 months ago,ghanakasoota #dancevideo #rkrajeshsalve song:- Ghana kasoota singer :- Raftaar choreography by Rajesh Salve Like | Share ...,,,pushpa main jukega nahi Sala😊,26_05_2022-04_38_29-pushpa-partho.csv
pushpa vs kgf 2 #shorts #kgf #kgf2 #trending #pushpa #heropanti2,https://www.youtube.com/shorts/shazCO8PXR0,"{'channel_name': 'Infinity n Gamerz', 'channel_link': 'https://www.youtube.com/channel/UCHJatPMKtbSSurrLwqOuaYw'}",1.8K views,1 hour ago,,,New,pushpa vs kgf 2 #shorts #kgf #kgf2 #trending #pushpa #heropanti2,26_05_2022-04_38_29-pushpa-partho.csv
Flowers Top Singer 2 | Vaigalakshmi | Kadambari Pushpa...,https://www.youtube.com/watch?v=xd2xJDLj0g0,"{'channel_name': 'Flowers Comedy', 'channel_link': 'https://www.youtube.com/c/FlowersComedy'}",42K views,23 hours ago,FlowersTopSinger2 #Vaigalakshmi Join us on Facebook- https://www.facebook.com/flowersonair Instagram- ...,True,New,Flowers Top Singer 2 | Vaigalakshmi | Kadambari Pushpa...,26_05_2022-04_38_29-pushpa-partho.csv
वाडीवरचा पुष्पा😂| Vadivarcha Pushpa Comedy | Pushpa Movie Spoof😂|Marathi Funny/Comedy Video| #Pushpa,https://www.youtube.com/watch?v=E_EdMBeFahc,"{'channel_name': 'Vadivarchi Story', 'channel_link': 'https://www.youtube.com/channel/UCrxTsyW3zrQT15bCEb0Opqg'}",4.1M views,3 months ago,V V Thombare Films Presents Vadivarcha pushpa V V Thombare Films Presents 'वाडीवरची स्टोरी' सादर ...,True,,वाडीवरचा पुष्पा😂| Vadivarcha Pushpa Comedy | Pushpa Movie Spoof😂|Marathi Funny/Comedy Video| #Pushpa,26_05_2022-04_38_29-pushpa-partho.csv
PUSHPA COMEDY VIDEO | FUNNY VIDEO | #shorts #youtubeshorts #comedy,https://www.youtube.com/shorts/ddxjRhtfLtM,"{'channel_name': 'Dead Vines', 'channel_link': 'https://www.youtube.com/c/DeadVines'}",1.2M views,4 months ago,,,,PUSHPA COMEDY VIDEO | FUNNY VIDEO | #shorts #youtubeshorts #comedy,26_05_2022-04_38_29-pushpa-partho.csv
pushpa raj (srivalli song) #comedy video#srivalli,https://www.youtube.com/shorts/ZI5b3Bmyl9g,"{'channel_name': 'The Pawan', 'channel_link': 'https://www.youtube.com/channel/UCY6YD6YUHkWX3T131EEZOWQ'}",794K views,4 months ago,Thanks for watching this video If you enjoy then hit the subscribe button ☺️ Related keywords; Srivalli Hindi Song Allu arjun ...,,,pushpa raj (srivalli song) #comedy video#srivalli,26_05_2022-04_38_29-pushpa-partho.csv
Pushpa The Rise || পুষ্পা হিট হওয়া মাত্রই নিজের দাম বাড়ালেন রাশমিকা || Allu Arjun Movie || Rashmika,https://www.youtube.com/watch?v=4PZ2hd73XXQ,"{'channel_name': 'RCBF on Time', 'channel_link': 'https://www.youtube.com/c/RCBFonTime'}",255 views,4 months ago,প্রথম অংশ হিট হওয়ার পরই নাকি দ্বিতীয় অংশের জন্য পারিশ্রমিক ...,,,Pushpa The Rise || পুষ্পা হিট হওয়া মাত্রই নিজের দাম বাড়ালেন রাশমিকা || Allu Arjun Movie || Rashmika,26_05_2022-04_38_29-pushpa-partho.csv
Pushpa Raj jhukega nahin sala #shorts😡,https://www.youtube.com/shorts/gXwpv6h9n00,"{'channel_name': 'OP Short Makers', 'channel_link': 'https://www.youtube.com/channel/UC3jTeGBWBeXyIAskXbDpjoQ'}",3.1K views,1 day ago,,,New,Pushpa Raj jhukega nahin sala #shorts😡,26_05_2022-04_38_29-pushpa-partho.csv
Pushpa Full Movie Hindi Dubbed HD Facts 4K | Allu Arjun | Rashmika Mandanna | Sukumar |Devi Prasad,https://www.youtube.com/watch?v=gYvt4z0O5y4,"{'channel_name': 'Bollygrad Studioz', 'channel_link': 'https://www.youtube.com/c/BollygradStudioz'}",11K views,1 day ago,Pushpa Full Movie Hindi Dubbed HD Facts 4K | Allu Arjun | Rashmika Mandanna | Sukumar | Devi Prasad Here Are some full ...,True,New,Pushpa Full Movie Hindi Dubbed HD Facts 4K | Allu Arjun | Rashmika Mandanna | Sukumar |Devi Prasad,26_05_2022-04_38_29-pushpa-partho.csv
"PASHUPATI PRASAD - Superhit Nepali Full Movie Ft. Khagendra Lamichhane, Barsha Shiwakoti",https://www.youtube.com/watch?v=Hpgp6I-4WJc,"{'channel_name': 'HighlightsNepal', 'channel_link': 'https://www.youtube.com/c/highlightsnepal2009'}",6.1M views,5 years ago,Don't forget to like and share with everyone if you liked this video! Tukee Arts & Dipendra K. Khanal Production Presents !,True,CC,"PASHUPATI PRASAD - Superhit Nepali Full Movie Ft. Khagendra Lamichhane, Barsha Shiwakoti",26_05_2022-04_38_29-pushpa-partho.csv
পুষ্পার নতুন গানে ঘণ্টাতেই ১০ লাখেরও বেশি ভিউ | Pushpa | Allu Arjun | Rashmika Mandanna | Somoy TV,https://www.youtube.com/watch?v=TZ7sXJUvWt0,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",11K views,6 months ago,Pushpa #AlluArjun #RashmikaMandanna #SomoyTV তেলেগু সুপারস্টার আল্লু অর্জুন অভিনীত ...,True,,পুষ্পার নতুন গানে ঘণ্টাতেই ১০ লাখেরও বেশি ভিউ | Pushpa | Allu Arjun | Rashmika Mandanna | Somoy TV,26_05_2022-04_38_29-pushpa-partho.csv
Pushpa जी पर हुए Attack का कैसे करेगी उनकी Team सामना? | Maddam Sir | Republic Day Special,https://www.youtube.com/watch?v=A5dKUIGgjPs,"{'channel_name': 'Sony SAB', 'channel_link': 'https://www.youtube.com/c/sonysab'}",1.2M views,4 months ago,Keep watching the specially curated clips of Republic day special from your favorite shows. Show Name: Maddam Sir Star Cast: ...,True,,Pushpa जी पर हुए Attack का कैसे करेगी उनकी Team सामना? | Maddam Sir | Republic Day Special,26_05_2022-04_38_29-pushpa-partho.csv
|pushpa|পুষ্পা| সিনেমার ফিলমি কায়দায় রক্তচন্দন কাঠ পাচার করতে গিয়ে ধরা পড়লেন ইয়াসিন ইনাইতুল্লা||,https://www.youtube.com/watch?v=xpKj9k8BnBk,"{'channel_name': 'সিনেমা পাড়ার গল্প', 'channel_link': 'https://www.youtube.com/channel/UCoRBZU3WXdfNt1sN2KR3QkA'}",30 views,3 months ago,আপনারা দেখছেন সিনেমাপাড়ার গল্প || পুষ্পা সিনেমার আদলে একেবারে ...,,,|pushpa|পুষ্পা| সিনেমার ফিলমি কায়দায় রক্তচন্দন কাঠ পাচার করতে গিয়ে ধরা পড়লেন ইয়াসিন ইনাইতুল্লা||,26_05_2022-04_38_29-pushpa-partho.csv
pushpa the tik toker || bangla funny video || it`s Amin,https://www.youtube.com/watch?v=Wc956W4rHYg,"{'channel_name': '3 idiots', 'channel_link': 'https://www.youtube.com/channel/UCSBoPL8lO8JRt353ORGfvBg'}",49 views,22 hours ago,pushpa the tik toker || bangla funny video || Amin || Mushabul || jahid || Ariful this my official YouTube channel guys please support ...,,New,pushpa the tik toker || bangla funny video || it`s Amin,26_05_2022-04_38_29-pushpa-partho.csv
Pushpa : The Rule || trailer released out 😱must watch this,https://www.youtube.com/watch?v=GNsc5onKmFs,"{'channel_name': 'Mìñí blogger', 'channel_link': 'https://www.youtube.com/channel/UCVp5r5I1ABHMJJk1mmXP8jw'}",3 views,5 hours ago,this video is just for chilling or fun pls don't take it seriously... audio is download from app and it is not a copy of any sound.,,New,Pushpa : The Rule || trailer released out 😱must watch this,26_05_2022-04_38_29-pushpa-partho.csv
Pushpa: The rise | @Allu Arjun's best dialogue | SPOOF | Recreation Center,https://www.youtube.com/watch?v=u3tfB2AHK2U,"{'channel_name': 'Recreation Center', 'channel_link': 'https://www.youtube.com/channel/UC7aRy6qGuPpCgc3tSgqqyhw'}",108 views,2 days ago,Pushpa and his way of working Previous Video Link. https://youtu.be/ljjX_m6IbIo RECREATION CENTER Producer+ Director: ...,,New,Pushpa: The rise | @Allu Arjun's best dialogue | SPOOF | Recreation Center,26_05_2022-04_38_29-pushpa-partho.csv
ST12 - P.U.S.P.A | VC Trinity,https://www.youtube.com/watch?v=AK66nMGhoek,"{'channel_name': 'Trinity Optima Production', 'channel_link': 'https://www.youtube.com/trinityproduction'}",19M views,12 years ago,Aktifkan RBT: Telkomsel: Ketik 1110264 sms ke 1212 XL: Ketik 10112372 sms ke 1818 Indosat: Ketik SET(spasi)0609717 sms ke ...,True,,ST12 - P.U.S.P.A | VC Trinity,26_05_2022-04_38_29-pushpa-partho.csv
অবশেষে জানা গেলো পুস্পা ২ রিলিজের সম্ভাব্য তারিখ । Pushpa । Pushpa 2 । Allu Arjun । Reshmika,https://www.youtube.com/watch?v=pEp2lrbX0M4,"{'channel_name': 'ASIF AHSAN', 'channel_link': 'https://www.youtube.com/channel/UCZ8GpGMOZKwo2mwAPqiIJTw'}",6 views,2 hours ago,অবশেষে জানা গেলো পুস্পা ২ রিলিজের সম্ভাব্য তারিখ । Fair Use Disclaimer: ...,,New,অবশেষে জানা গেলো পুস্পা ২ রিলিজের সম্ভাব্য তারিখ । Pushpa । Pushpa 2 । Allu Arjun । Reshmika,26_05_2022-04_38_29-pushpa-partho.csv
বাংলা ভাষায় ‘শ্রীভাল্লি’ | পুষ্পা | Puspa | Bijoy TV,https://www.youtube.com/watch?v=REhnilcVbhE,"{'channel_name': 'BIJOY TV', 'channel_link': 'https://www.youtube.com/c/BijoyTVOfficial'}",183K views,2 months ago,গেলো বছরের ডিসেম্বরে মুক্তি পায় ভারতের দক্ষিণী সুপারস্টার আল্লু ...,True,,বাংলা ভাষায় ‘শ্রীভাল্লি’ | পুষ্পা | Puspa | Bijoy TV,26_05_2022-04_38_29-pushpa-partho.csv
Pushpa Raj jhukega nahin sala #shorts😇😅,https://www.youtube.com/shorts/w8wiF45mUkc,"{'channel_name': 'OP Short Makers', 'channel_link': 'https://www.youtube.com/channel/UC3jTeGBWBeXyIAskXbDpjoQ'}",3K views,1 day ago,,,New,Pushpa Raj jhukega nahin sala #shorts😇😅,26_05_2022-04_38_29-pushpa-partho.csv
Pushpa trend पर इस बच्चे का video viral हो गया | NOOK POST #pushpa #srivalli #alluarjun #pushparaj,https://www.youtube.com/watch?v=Qhu-P4nvH_s,"{'channel_name': 'NOOK POST', 'channel_link': 'https://www.youtube.com/channel/UCKYVy_yjDnnu0q9_YTW8-ww'}",4.1M views,3 months ago,Pushpa movie reels troll video par bahut like mil rhe ha. Allu Arjun ki film pushpa ke songs and dialogue par lagatar reels ban rhe ...,,,Pushpa trend पर इस बच्चे का video viral हो गया | NOOK POST #pushpa #srivalli #alluarjun #pushparaj,26_05_2022-04_38_29-pushpa-partho.csv
pushpa mai jhukega nahi sala 😂 | Full comedy video |yt shorts#shorts#viral#reels#comedy#funny#pushpa,https://www.youtube.com/shorts/mWzIfBTW170,"{'channel_name': 'Insta reels 🌟', 'channel_link': 'https://www.youtube.com/channel/UCt39StIzNwb7lswZTYuMikw'}",1.4M views,4 months ago,"viral Instagram boy, viral tiktok video, tiktok shorts, takda hi java , instagram reels status, instagram reels songs, instagram reels ...",,,pushpa mai jhukega nahi sala 😂 | Full comedy video |yt shorts#shorts#viral#reels#comedy#funny#pushpa,26_05_2022-04_38_29-pushpa-partho.csv
তাহলে আসবে Arya 3? Pushpa নিয়েও এলো interesting আপডেট! Star Golpo,https://www.youtube.com/watch?v=kjPuGqTZZW4,"{'channel_name': 'Star Golpo', 'channel_link': 'https://www.youtube.com/c/StarGolpo'}",41K views,7 months ago,alluarjun #pushpa #arya3 Fair Use Disclaimer: ================= This channel may use some copyrighted materials without ...,True,,তাহলে আসবে Arya 3? Pushpa নিয়েও এলো interesting আপডেট! Star Golpo,26_05_2022-04_38_29-pushpa-partho.csv
Pushpa vs KGF chapter 2 | Tu Tera power dikha Main Mera power Dekha Tha #shorts #pushpa #kgfchapter2,https://www.youtube.com/shorts/DsJ_7Nj0S4s,"{'channel_name': 'BIHARI_ GAMING_YT', 'channel_link': 'https://www.youtube.com/channel/UCfQPFyYhVZdbn3zs8ZGiKuA'}",2.8K views,1 day ago,,,New,Pushpa vs KGF chapter 2 | Tu Tera power dikha Main Mera power Dekha Tha #shorts #pushpa #kgfchapter2,26_05_2022-04_38_29-pushpa-partho.csv
"Pushpa Impossible | New Show | Starts 6th June, 9:30 PM",https://www.youtube.com/watch?v=RKppGITucyI,"{'channel_name': 'Sony SAB', 'channel_link': 'https://www.youtube.com/c/sonysab'}",2.2K views,1 hour ago,Click here to subscribe to SAB TV: https://www.youtube.com/channel/UC6-F5tO8uklgE9Zy8IvbdFw?sub_confirmation=1 Pushpa ...,True,New,"Pushpa Impossible | New Show | Starts 6th June, 9:30 PM",26_05_2022-04_38_29-pushpa-partho.csv
"#Video | आज भर ढिल दऽ ढोरी जन छिल दऽ | #Neha Raj, #Bullet Raja का सुपरहिट भोजपुरी सांग | New Song",https://www.youtube.com/watch?v=har6CU-OiG8,"{'channel_name': 'Bhojpuri Video Club', 'channel_link': 'https://www.youtube.com/channel/UCLZBC2xOI1jaW5kV2w1KoOg'}",33M views,1 month ago,Welcome To Subscribe - ▻Title :- Aaj Bhar Dhil Da Dhodi Jan Chhil Da ▻Song :- आज भर ढिल दऽ ढोरी जन छिल दs ...,True,,"#Video | आज भर ढिल दऽ ढोरी जन छिल दऽ | #Neha Raj, #Bullet Raja का सुपरहिट भोजपुरी सांग | New Song",26_05_2022-04_38_29-pushpa-partho.csv
Pushpaka Vimanamu - Telugu Full Movie : Kamal Haasan,https://www.youtube.com/watch?v=EvvagYtOJX8,"{'channel_name': 'Tollywood', 'channel_link': 'https://www.youtube.com/c/TollywoodOrgInVega'}",1.1M views,8 years ago,"Watch Pushpaka Vimanam / Pushpaka Vimanamu Telugu Full Length Movie Starring : Kamal Haasan, Amala Director ...",True,,Pushpaka Vimanamu - Telugu Full Movie : Kamal Haasan,26_05_2022-04_38_29-pushpa-partho.csv
Pushpa : Full Movie HD facts 4K Hindi | Allu Arjun | Rashmika Mandanna | Sukumar | Devi Sri Prasad,https://www.youtube.com/watch?v=eUJlmnQ1yKk,"{'channel_name': 'Bollygrad Studioz', 'channel_link': 'https://www.youtube.com/c/BollygradStudioz'}",8.5K views,1 day ago,Who is the villain of this movie? Why is the villain of this movie so famous? How are the 2 upcoming films of the famous Kannad ...,True,New,Pushpa : Full Movie HD facts 4K Hindi | Allu Arjun | Rashmika Mandanna | Sukumar | Devi Sri Prasad,26_05_2022-04_38_29-pushpa-partho.csv
